group,ret_sec,rt,mz,intensity,H1,H2,H3a_rep1,H3a_rep2,H3a_rep3,H3b,H4_1,H4_2,H4_3,H5_rep1,H5_rep2,N_rep1,N_rep2,N_rep3,O1a,O1b,O2,O3_rep1,O3_rep2,O3_rep3,O4,P1a,P1b,P2a,P2b_rep1,P2b_rep2,P2b_rep3,P2c,P3,P4a,P4b,P5,P6,QC_rep1,QC_rep2,QC_rep3,QC_rep4,V1a,V1b,V2,V3,V5
M433_R789_6079,789.2342529,13.15,433.2825656,0,0,0,48635.9697,6453.4329,68446.91775,5910.108225,0,0,0,0,0,0,0,0,0,14453.61905,7110.359307,0,0,0,6174.298701,16793.78788,0,0,0,0,0,0,6144.147186,20437.06926,0,25755.4026,0,0,0,0,0,0,0,7119.38961,8912.943723,0
M433_R1146_6080,1145.847656,19.1,433.2958464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6453.701299,6100.502165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M433_R917_6082,917.3711853,15.29,433.2993978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7823.04329,0,8607.372294,9712.649351,8240.376623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M433_R801_6081,800.5268555,13.34,433.3157237,0,0,0,9805.497835,11797.40693,14459.90909,18634.68831,0,0,0,0,0,0,0,0,0,0,0,0,6425.982684,5168.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M433_R273_6084,273.1566772,4.55,433.3188477,0,0,0,0,0,0,0,0,0,0,0,0,7267.307359,19529.70996,23300.74892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M433_R1027_6083,1027.170898,17.12,433.3252559,0,0,7693.385281,0,0,0,0,0,0,0,0,0,0,0,0,0,6482.78355,0,23513.02597,24658.95671,9519.164502,0,0,0,0,0,0,0,7845.073593,0,0,0,0,0,0,0,0,0,0,0,21857.48485,0,0
M433_R881_6085,880.5859375,14.68,433.3318662,0,15366.59307,31586.5368,16505.47619,19775.85714,22228.84848,42053.5368,0,0,0,17838.45887,6682.761905,0,0,0,16635.35931,31487.329,10391.94372,30209.77922,45247.98268,39972.9697,20058.92641,27515.65801,13091.03463,49807.35065,101666.5974,73352.93939,71349.08225,65720.1039,16868.19913,0,0,0,10175.329,0,15342.4026,17911.50649,32683.32035,27291.96537,12027.54113,34776.99567,6430.134199,42289.93074
M433_R1020_6086,1020.144714,17,433.3330724,172067.0606,55911.18182,52200.22944,806106.3853,49382.37229,66800.38095,156534.2771,473347.2554,138746.0693,113917.5281,540767.5628,192917.9264,16162.22511,44636.7316,61710.74026,17089.30736,1135873.364,462122.4935,997078.1342,82788.25541,103164.1558,11258.8658,797551.7619,373768.3074,930177.1039,1151147.273,862514.1602,1048584.377,74034.42424,718954.7446,338264.5108,113092.7922,267088.5022,364382.961,172067.0606,510001.3074,660936.3247,944895.8528,685818.0303,434145.7576,81166.88312,404684.5238,24601.18182
M433_R1001_6087,1001.212555,16.69,433.4246035,0,7654.363636,6703.844156,0,6218.852814,6190.683983,9923.727273,0,0,0,0,0,0,0,0,0,7379.311688,0,6095.831169,7953.935065,8651.341991,0,0,0,6426.134199,8990.194805,5740.922078,7344.619048,10408.94372,0,0,0,0,0,0,0,0,0,0,0,0,0,6613.883117
M434_R1001_6088,1001.17807,16.69,433.5013629,0,31043.88312,25824.47186,20621.27706,26031.93074,25355.1039,52895.88745,0,0,0,11781.95671,0,0,0,0,13127.1645,32756.36364,7800.064935,26437.7013,30823.54113,40133.19913,16773.26407,17090.36364,0,24058.61472,34199.26407,23447.29004,29915.15584,47844.23377,16942.22511,0,0,0,0,0,10701.63203,15144.23377,25949.62771,16325.07359,7358.497835,26548.7619,0,29649.47619
M434_R1002_6089,1001.604797,16.69,433.5922241,0,9196.354978,6735.17316,0,6742.277056,6388.670996,21194.47619,0,0,0,0,0,0,0,0,0,9672.952381,0,6114.142857,12928.08658,15091.51948,0,0,0,0,0,0,0,18331.87879,0,0,0,0,0,0,0,0,0,0,0,0,0,9176.95671
M434_R1001_6090,1001.203186,16.69,433.657739,0,7430.25974,8789.367965,0,9689.688312,8328.268398,23185.38528,0,0,0,0,0,0,0,0,0,13307.97835,0,9450.848485,10900.44156,16162.98268,0,0,0,7803.138528,14088.51082,6655.883117,10347.83983,20826.12121,0,0,0,0,0,0,0,0,0,0,0,9461.649351,0,12456.98268
M434_R1001_6091,1000.566132,16.68,433.7212406,0,0,0,0,0,0,12155.36797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11708.11688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R830_6092,829.6526489,13.83,433.8571472,0,0,0,61705.22944,81931.06494,77203.90909,63816.12987,0,0,0,0,0,8995.099567,18987.05195,31807.54545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25508.28139,0
M434_R1111_6093,1110.673523,18.51,434.0469995,0,0,0,0,0,0,7004.718615,0,0,0,0,0,0,0,0,0,8369.151515,0,5775.961039,8561.571429,8269.341991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11810.06926
M434_R509_6094,509.2612762,8.49,434.1364136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6328.108225,7385.744589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R650_6095,650.1365967,10.84,434.1596455,0,0,0,0,0,0,0,53812.59307,17898.94805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R512_6096,511.6797791,8.53,434.1639173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46497.04762,0,0,0,0
M434_R417_6097,417.0237427,6.95,434.2368192,0,0,0,0,8814.965368,9729.623377,13535.57576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17638.20346,21372.95671,14440.97403,19490.64935,9177.324675,0,0,0,0,9564.203463,0,0,0,0,0,0,0,9707.125541,8066.709957
M434_R854_6099,853.5979614,14.23,434.2632446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7469.857143,0,0,0,0
M434_R625_6098,624.9160156,10.42,434.2633057,0,22093.23377,0,0,0,0,14267.95238,0,0,0,15599.47619,0,0,0,0,15532.97403,18191.44156,89987.81385,42859.21212,41454.1342,49580.70996,14295.92641,8663.844156,0,0,10948.20346,9017.87013,10623.12987,7548.454545,0,46882.1039,0,11974.62771,0,0,12205.61905,16346.02597,16202.67532,8672.467532,9240.584416,10744.7619,11697.8658,9950.467532
M434_R638_6100,637.9470215,10.63,434.2691759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6418.489177,0,0,0,0,0,0,0,0,0,0,0,0
M434_R686_6101,685.6461792,11.43,434.2900848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6895.489177,0,6887.212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R784_6102,783.7210083,13.06,434.3000012,0,0,0,11861.62338,15647.8355,17037.8355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R881_6104,880.5709839,14.68,434.3354093,0,0,7942.809524,0,0,0,10271.24675,0,0,0,0,0,0,0,0,0,7778.922078,0,7541.246753,11068.35065,9922.281385,0,7382.030303,0,12266.4026,24906.38095,18537.18615,17312.86147,16515.7619,0,0,0,0,0,0,0,0,0,6691.640693,0,9986.835498,0,11239.77922
M434_R1001_6103,1000.965881,16.68,434.335964,43848.57576,373166.4329,293481.7056,234453.7792,320018.4632,300816.7532,644668.303,128384.5368,35414.49351,28782.18182,151179.9134,49846.38528,0,10985.87879,15169.83983,170922.342,388821.8225,121074.7835,296933.7186,448663.0823,474662.8009,197259.3723,233220.3939,95630.98268,278003.9697,397104.4156,274464.9048,346419.4459,640906.1342,203128.1602,90864.01299,28438.64069,69537.21645,95240.99567,43848.57576,137734,182799.7273,294935.303,190528.026,115470.2814,319003.5022,106856.8225,379459.316
M434_R1176_6106,1175.825195,19.6,434.3394775,0,0,0,0,0,0,8438.056277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M434_R1063_6105,1063.331909,17.72,434.3395691,0,0,12287.47619,0,0,0,20087.00866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R1002_6107,1001.604797,16.69,434.5032959,0,0,0,0,0,0,13600.58874,0,0,0,0,0,0,0,0,0,6030.463203,0,0,7393.952381,8809.549784,0,0,0,0,0,0,0,12207.12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R834_6108,833.9957886,13.9,434.8596169,0,0,0,7891.744589,8419.350649,8458.991342,6677.502165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R756_6109,756.3441772,12.61,434.9313965,80741.34199,6328.510823,0,0,0,0,0,964883.0693,1244834.788,1080121.091,0,0,0,0,0,83173.69264,39714.38961,32810.47186,0,0,0,0,37855.94805,7815.363636,0,0,0,0,0,18156.19913,48205.31169,0,31615.06926,0,80741.34199,115073.6364,122922.9264,131264.8312,0,0,6331.558442,0,0
M435_R1004_6113,1003.744995,16.73,434.9798805,0,0,0,0,0,0,11029.80519,0,0,0,0,0,0,0,0,0,0,0,0,7911.65368,7468.298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5979.74026,0,0
M435_R752_6114,751.7062073,12.53,435.0231867,0,0,0,0,0,0,0,0,8034.320346,7079.87013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R834_6115,834.3789063,13.91,435.0843355,0,0,0,0,0,0,15213.64502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R755_6116,754.7421875,12.58,435.0997659,0,0,0,0,0,0,0,25882.78788,36843.93506,30493.2381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R628_6117,627.7363892,10.46,435.1022087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201.969697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R350_6118,350.4801025,5.84,435.1307373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43014.63203,0,0,0,0,0,0,0,0,0,0,0,7209.090909,0
M435_R494_6119,493.9719238,8.23,435.1663431,0,13953.54978,24087.63636,0,0,0,32889.93939,33367.84848,28156.08225,10268.36797,0,0,0,0,0,0,9800.65368,0,0,0,0,0,10044.95238,0,13402.46753,11383.21645,9853.541126,10209.51082,0,11320.07359,0,0,0,24012.65368,0,8789.5671,10406.82251,11318.66234,112478.329,0,0,8595.584416,46219.97835
M435_R596_6121,596.2258301,9.94,435.1810192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10533.58442,0,0,0,0
M435_R752_6120,751.7062073,12.53,435.1923567,0,0,0,0,0,0,0,0,11735.91775,8711.65368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R609_6122,609.1716309,10.15,435.2067261,0,0,0,6596.08658,7278.917749,9409.484848,6011.679654,0,0,0,11300.91775,0,0,18582.84416,32410.91775,0,7130.805195,10076.9697,26486.01299,24173.14719,36118.96104,0,0,0,7263.359307,8402.510823,0,7853.458874,0,0,0,0,0,0,0,0,8459.575758,7277.619048,19201.27273,7073.017316,0,15278.64502,13441.81818
M435_R477_6123,476.7896576,7.95,435.2382022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7405.116883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6256.316017,0
M435_R894_6124,893.9630737,14.9,435.2427149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14152.93506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R750_6126,750.2722168,12.5,435.2575378,0,0,0,0,0,0,0,8198.155844,15075.9697,11295.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10628.28139,0,0,0,0
M435_R430_6127,429.535675,7.16,435.259094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9749.831169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R625_6125,624.8806152,10.41,435.2659056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12956.80952,6801.922078,6581.52381,7784.329004,0,0,0,0,0,0,0,0,0,6463.757576,0,0,0,0,0,0,0,0,0,0,0,0
M435_R525_6128,525.4489136,8.76,435.2748978,6786.69697,52168.21212,0,6269.458874,6117.761905,6616.376623,16123.39827,0,0,0,30258.54545,8109.497835,7474.554113,22920.92208,40082.85714,16548.07359,23852.74892,175863.5022,48568.60606,54499.83983,61909.09091,10620.82684,10077.35931,11274.30303,12347.82684,11890.31602,9379.341991,10514.45022,9905.974026,9253.744589,57281.2684,0,13853.77922,0,6786.69697,18969.5368,25544.09957,27337.19481,11129.90909,40604.94372,9448.878788,17267.76623,15448.45022
M435_R649_6129,648.5621948,10.81,435.2754517,0,37440.55411,0,7792.08658,7466.649351,10042.76623,10840.97403,0,0,0,10156.55844,0,0,0,0,7568.142857,7375.887446,216684.8571,43624.08225,50640.22944,51478,31643.90909,19252.83983,0,0,7376.480519,6595.25974,7999.709957,0,0,83296.33333,0,18796.86147,0,0,12186.64069,16292.80952,13055.58874,7196.268398,0,7862.974026,27351.26407,0
M435_R999_6130,999.4821777,16.66,435.2783508,0,7903.692641,10552.34199,0,8463.91342,12013.54978,28555.09091,0,0,0,0,0,0,0,0,8096.393939,29365.62338,0,0,7826.891775,12400.03896,0,0,0,0,0,0,0,23356.15584,0,0,0,0,0,0,0,0,0,0,0,0,0,16338.25974
M435_R859_6131,859.0090332,14.32,435.2793853,0,0,0,0,0,0,0,0,0,0,0,0,6684.064935,8502.073593,19478.38095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49320.20779,0,0,0,0,0,0,0,5445.541126,0,11379.98268,0
M435_R538_6132,537.5464478,8.96,435.2953186,0,0,0,0,0,0,0,0,0,0,6556.818182,0,0,0,0,0,0,0,0,0,0,0,0,0,7982.649351,8658.649351,0,8752.34632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R714_6133,713.8214722,11.9,435.295844,0,0,0,12472.15152,17052.57143,15550.28139,16436.29004,0,0,0,8534.917749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7415.220779,0,5673.272727,0,8122.367965,18160.17316,0,14067.50649,11150.87446,0,0,6713.463203,8577.549784,0,0,0,27370.38528,12538.42857
M435_R851_6135,851.4994507,14.19,435.3116566,6410.363636,28909.05628,47006.53247,83523.90043,80736.68831,100067.5584,88210.83983,12846.72294,10199.7013,6471.445887,77123.13853,30119.90909,0,0,0,19836.23377,76087.90043,45654.8355,94961.20346,103342.6277,98598.04762,60403.61905,41710.82684,12101.25974,63979.97403,107793.4459,58655.25108,81637.60606,40144.01299,30843.13853,16490.73593,0,11149.35498,16870.00866,6410.363636,23290.53247,35360.21645,49390.72727,47294.15584,46292.5368,72836.83117,34812.2381,51732.40693
M435_R1059_6134,1058.871704,17.65,435.3127136,0,9954.995671,6344.064935,8681.844156,10172.98268,11825.5368,0,0,0,0,0,0,0,0,0,0,9847.337662,0,20336.8658,26757.64502,28029.78355,5962.467532,0,0,0,0,0,0,6591.359307,0,0,0,0,0,0,0,0,0,0,0,12983.54545,0,8725.238095
M435_R1001_6136,1001.17572,16.69,435.3389255,6325.519481,53224.70996,40343.41126,32873.94805,45193.93506,43039.1039,98254.84848,0,0,0,17180.5368,6632.04329,0,0,0,23094.36797,55740.00433,17319.18615,45794.98268,66124.329,71637.38528,26529.22511,31952.85281,13350.31169,40765.67965,57007.31169,38236.72727,49830.09957,86311.28571,28567.93506,12505.50216,0,9369.891775,10414.90043,6325.519481,20024.06494,25861.02597,42250.99134,25737.12121,15494.18615,44193.77056,15435.29437,55782.94372
M435_R1008_6138,1008.128052,16.8,435.3487549,0,0,5903.038961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R793_6137,793.0340271,13.22,435.3594666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6886.554113
M435_R1096_6139,1096.126526,18.27,435.3851306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8804.320346,7093.298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M435_R1326_6140,1326.405884,22.11,435.4225417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16665.9697,0
M436_R834_6141,833.9130859,13.9,435.8545486,0,0,0,44328.35931,51556.06061,49946.84848,41293.48485,0,0,0,0,0,0,11900.11255,20101.30303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15998.24675,0
M436_R755_6142,754.7204895,12.58,435.9342041,9108.090909,0,0,0,0,0,0,134385.8918,210681.1299,158794.3939,0,0,0,0,0,8970.298701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108.090909,12182.83983,13666.35065,14958.96104,0,0,0,0,0
M436_R1110_6143,1110.408325,18.51,436.043457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7325.242424
M436_R335_6144,334.5384827,5.58,436.1247821,0,0,0,0,0,0,0,13487.14286,8524.502165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825.212121,0,0,0,0,8243.212121,0,0,0,0,0,0,0,0,0,0,0,0,0
M436_R494_6145,493.6302795,8.23,436.1699219,0,0,0,0,0,0,6824.207792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22203.66667,0,0,0,8616.506494
M436_R525_6146,525.2162476,8.75,436.2782043,0,11869.4632,0,0,0,0,0,0,0,0,6978.004329,0,0,0,0,0,0,40537.61472,10983.29437,12405.24242,13607.50649,0,0,0,0,0,0,0,0,0,13048.07359,0,0,0,0,0,0,0,0,8756.926407,0,0,0
M436_R647_6147,647.2583008,10.79,436.2783457,0,8511.883117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49883.65801,9986.688312,11275.42424,11301.46753,7394.922078,0,0,0,0,0,0,0,0,19449.94372,0,0,0,0,0,0,0,0,0,0,0,0
M436_R866_6149,865.6140747,14.43,436.2819259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12987.47186,0,0,0,0,0,0,0,0,0,0,0
M436_R1001_6148,1000.809479,16.68,436.2825317,0,0,0,0,0,0,5799.593074,0,0,0,0,0,0,0,0,0,6448.580087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M436_R848_6150,847.5847168,14.13,436.3147421,0,6564.813853,10268.71861,19117.94372,13526.16883,14750.20779,20068.64502,0,0,0,18646.02597,0,0,14305.00433,21868.37662,0,16984.31169,10694.2987,22496.61472,24133.34199,9611.320346,13726.99134,9637.212121,0,14469.7013,25645.71861,13944.00433,18920.49784,9511.822511,6959.796537,0,0,0,0,0,0,8586.138528,11394.1342,11253.2987,10611.95238,18072.60606,8279.082251,11565.77922
M436_R926_6151,926.4094849,15.44,436.3153313,0,13976.56277,9026.242424,8036.359307,11123.26407,10396.9697,14283.90476,0,0,0,5723.787879,0,0,0,0,7795.238095,25839.04329,18913.2987,21817.08658,22761.24675,25926.55411,14758.89177,9232.506494,0,14929.35065,29586.4329,20816.55411,27775.52381,18769.02597,5855.445887,0,0,0,0,0,8422.372294,10515,13725.24242,16183.5974,10660.22944,21422.38095,8806.363636,15384.41558
M436_R1002_6152,1001.605774,16.69,436.3424072,0,0,0,0,0,0,9703.467532,0,0,0,0,0,0,0,0,0,5498.030303,0,0,6667.277056,7358.056277,0,0,0,0,0,0,0,9220.25974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M436_R1145_6153,1145.389526,19.09,436.3802364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6710.909091,0,0,0
M437_R757_6154,756.7024841,12.61,436.9284832,54034.75325,0,0,0,0,0,0,708554.3463,994924.329,828928.8918,0,0,0,0,0,53684.58442,26475.37662,20878.90909,0,0,0,0,24093.28139,0,0,0,0,0,0,11128.30736,31853.82684,0,19860.09957,0,54034.75325,78101.54978,81509.13853,87200.48052,0,0,0,0,0
M437_R1041_6155,1040.700928,17.35,436.9529438,0,0,0,0,0,0,7927.359307,0,0,0,0,0,0,0,0,7276.636364,0,0,8880.17316,10824.83117,10427.1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22560.40693,0,0
M437_R1005_6157,1004.800476,16.75,436.9760497,0,0,0,0,0,0,7963.692641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R753_6159,753.1401978,12.55,437.0979266,0,0,0,0,0,0,0,17825.05628,24913.35065,20864.20346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R814_6161,814.4726563,13.57,437.1309509,0,0,9909.748918,0,0,0,7608.852814,0,0,0,0,0,0,0,0,0,9451.064935,7017.91342,0,0,0,8600.160173,6229.619048,0,0,0,0,0,0,6390.554113,0,0,6402.744589,0,0,0,0,0,6538.917749,0,0,0,6871.792208
M437_R717_6162,716.6030884,11.94,437.1587998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23417.54545,30534.94805,33842.30736,9091.554113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R575_6163,574.5909424,9.58,437.1631755,0,0,0,0,0,0,0,0,0,0,0,0,0,11537.03463,12273.06061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R740_6164,740.4099731,12.34,437.17686,0,6864.614719,14462.94805,0,9424.952381,9514.419913,17775.19913,11665.29004,9315.203463,0,16452.00866,6534.887446,0,0,0,12378.91775,12981.7619,14793.11255,9974.329004,9945.411255,8101.978355,12068.39394,13096.83117,9364.220779,18618.92208,14137.79221,11733.47186,13949.92208,8733.108225,16563.2684,23196.66234,8021.554113,20449.54545,12933.05628,0,17184.80952,11424.02597,10762.66667,9873.606061,11727.75758,0,8408.636364,11975.77056
M437_R497_6165,497.1293945,8.29,437.1828627,0,0,0,0,0,0,27289.2684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R641_6166,641.2930603,10.69,437.2222025,0,8067.662338,0,19466.36797,6336.320346,7590.415584,11795.54545,0,0,0,16468.26407,0,6859.203463,8936.419913,15857.36797,0,11388.77489,14097.5368,15327.13853,15156.50216,16309.63636,6646.437229,0,0,5813.658009,13986.5974,11902.69264,16925.64069,0,0,0,0,0,0,0,10999.4026,15053.46753,13363.31169,11281.2381,11675.15584,0,8168.52381,9205.774892
M437_R327_6167,326.530426,5.44,437.2388,0,10437.55844,8962.450216,0,6045.800866,7046.774892,9612.861472,0,0,0,6554.064935,0,0,0,0,6946.281385,31029.47186,18361.70563,0,0,0,7713.489177,10477.62771,0,5943.779221,8448.887446,0,6903.199134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R394_6170,394.2448425,6.57,437.2534717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7485.805195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R990_6169,990.0053711,16.5,437.266991,0,0,0,10099.45887,11032.54545,13432.16883,43089.77489,0,0,0,0,0,0,0,0,0,9533.238095,0,0,0,0,5537.939394,0,0,0,0,0,0,0,7495.030303,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R400_6171,400.165741,6.67,437.2750788,14308.70563,0,0,0,6216.333333,6422.294372,8584.056277,0,0,0,6255.329004,0,0,0,0,24934.7619,42079.8961,10264.64069,12109.84416,12088.58009,13777.08225,12047.20346,38755.22511,12058.03463,216017.987,405197.632,251988.5541,368959.368,206956.8701,212416.303,114364.0606,13622.09524,92462.61905,14187.92641,14308.70563,41277,51267.48052,56594.36364,0,0,10513.67532,32187.87446,10012.95671
M437_R524_6172,524.1483765,8.74,437.27508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715.142857,7205.78355,0,6896.21645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M437_R693_6173,693.0834351,11.55,437.2908582,0,0,0,12644.9697,12270.42424,12614.27273,0,12534.06926,10866.19481,6066.056277,0,0,0,0,0,0,0,7225.761905,5842.112554,6140.792208,5716.61039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9268.666667,7658.61039,0
M437_R1000_6174,1000.176483,16.67,437.2963897,0,6549.5671,16489.09957,6929.497835,5947.450216,7862.151515,48797.74892,0,0,0,0,0,0,0,0,0,12552.25541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10223.10823
M437_R577_6175,576.6425781,9.61,437.3113932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7750.982684,0,0,0,0
M437_R995_6176,995.180542,16.59,437.3263252,0,63671.55844,7103.354978,6054.268398,0,8204.601732,17309.35065,0,0,0,6053.562771,0,13686.93506,15536.78355,0,0,0,0,0,9742.65368,9599.164502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7236.428571
